exp,unit,cluster,mean_pre,mean_post,std_pre,std_post
Hc112823_avv9hckcr1_21841_120323_5,38,1,0.39000000000000007,0.4299999999999999,0.8932524839036272,0.6964912059746339
Hc112823_avv9hckcr1_21841_120323_5,39,0,0.9099999999999999,0.24000000000000002,0.813572369245662,0.4498888751680797
Hc112823_avv9hckcr1_21841_120323_5,40,2,0.9999999999999998,1.4899999999999998,1.0,1.0999545445153631
Hc112823_avv9hckcr1_21841_120323_5,41,1,0.9399999999999998,0.9900000000000001,1.5480310074413886,1.60309076474166
Hc112823_avv9hckcr1_21841_120323_5,42,4,0.8699999999999999,2.19,1.1104503590885997,1.3014991356124674
Hc112823_avv9hckcr1_21841_120323_5,45,0,2.37,0.8399999999999999,1.4117719362559946,0.9562426470305536
Hc112823_avv9hckcr1_21841_120323_5,47,-1,0.45999999999999996,0.16,0.698856208386246,0.5607138307550474
Hc112823_avv9hckcr1_21841_120323_5,49,2,6.65,6.199999999999999,2.1971572542719833,1.9442222095223578
Hc112823_avv9hckcr1_21841_120323_5,50,-1,0.27999999999999997,0.38000000000000006,0.5491812087098393,0.5793099343184096
Hc112823_avv9hckcr1_21841_120323_5,51,2,2.7599999999999993,2.59,1.2737346662472526,1.3348782716038192
Hc112823_avv9hckcr1_21841_120323_5,52,-1,0.3,0.33,0.5916079783099617,0.6641535966928133
Hc112823_avv9hckcr1_21841_120323_5,53,2,4.34,4.210000000000001,1.626161123628283,1.336375695678427
Hc112823_avv9hckcr1_21841_120323_5,59,-1,1.1600000000000001,0.91,0.9769339793455851,0.861336171305954
Hc112823_avv9hckcr1_21841_120323_5,61,4,1.3299999999999996,0.9699999999999998,0.9597395480024775,0.7410128204019145
Hc112823_avv9hckcr1_21841_120323_5,62,2,7.099999999999998,4.339999999999999,3.051229260478471,2.0747047982785403
Hc112823_avv9hckcr1_21841_120323_5,63,-1,0.5999999999999999,0.24,0.6782329983125268,0.4715930449020639
Hc112823_avv9hckcr1_21841_120323_5,64,2,1.5699999999999998,1.5299999999999998,1.1937755232873557,1.2120643547270913
Hc112823_avv9hckcr1_21841_120323_5,68,-1,0.35000000000000003,0.39000000000000007,0.6224949798994365,0.6464518543557594
Hc112823_avv9hckcr1_21841_120323_5,70,-1,0.44,0.39999999999999997,0.711617874986288,0.565685424949238
Hc112823_avv9hckcr1_21841_120323_5,71,3,0.5999999999999999,0.4299999999999999,0.6324555320336758,0.6964912059746339
Hc112823_avv9hckcr1_21841_120323_5,72,0,1.24,0.04,1.0209799214480173,0.19595917942265426
Hc112823_avv9hckcr1_21841_120323_5,73,2,2.36,2.2700000000000005,1.3529227620230206,1.3917973990491572
Hc112823_avv9hckcr1_21841_120323_5,74,-1,0.4499999999999999,0.6199999999999999,0.6538348415311009,1.0371113729971335
Hc112823_avv9hckcr1_21841_120323_5,75,-1,1.6300000000000003,1.3900000000000001,1.24623432788541,1.4345382532369082
Hc112823_avv9hckcr1_21841_120323_5,76,4,0.8299999999999998,0.7200000000000001,0.9492628719169417,0.917387595294377
Hc112823_avv9hckcr1_21841_120323_5,77,4,0.25,0.33,0.49749371855331,0.5840376700179536
Hc112823_avv9hckcr1_21841_120323_5,78,-1,0.4099999999999999,0.33,0.6796322535018479,0.5840376700179536
Hc112823_avv9hckcr1_21841_120323_5,80,0,0.66,0.17,0.7241546796092669,0.4484417464955733
Hc112823_avv9hckcr1_21841_120323_5,81,4,0.8799999999999999,0.7400000000000001,0.919565114605812,0.743236167042482
Hc112823_avv9hckcr1_21841_120323_5,82,2,4.1,4.459999999999999,1.4177446878757822,2.2064451046876288
Hc112823_avv9hckcr1_21841_120323_5,83,-1,2.5700000000000003,2.5899999999999994,1.3802535998866294,1.3645145656972668
Hc112823_avv9hckcr1_21841_120323_5,84,4,0.9000000000000002,0.7299999999999999,0.99498743710662,0.8701149349367588
Hc112823_avv9hckcr1_21841_120323_5,85,-1,2.6,3.449999999999999,1.9131126469708992,2.215287791687572
Hc112823_avv9hckcr1_21841_120323_5,86,2,4.35,2.6300000000000003,1.9098429254784277,1.5662375298785303
Hc112823_avv9hckcr1_21841_120323_5,88,4,0.94,1.0699999999999996,0.9676776322722354,1.0886229834061008
Hc112823_avv9hckcr1_21841_120323_5,89,1,0.22,0.25,0.501597448159378,0.5361902647381804
Hc112823_avv9hckcr1_21841_120323_5,90,2,2.56,2.230000000000001,1.4374978260853126,1.3027279071241238
Hc112823_avv9hckcr1_21841_120323_5,91,-1,0.35000000000000003,0.45999999999999996,0.5545268253204708,0.5902541825349483
Hc112823_avv9hckcr1_21841_120323_5,92,2,1.76,1.6699999999999997,1.149956520917204,1.183680700189033
Hc112823_avv9hckcr1_21841_120323_5,93,0,1.7800000000000005,0.8699999999999999,1.1452510641776326,0.8444524853418339
Hc112823_avv9hckcr1_21841_120323_5,94,2,2.8999999999999995,2.2399999999999998,1.5459624833740306,1.477294825009551
Hc112823_avv9hckcr1_21841_120323_5,95,2,4.079999999999999,2.83,1.5406492138056609,1.4216539663363936
Hc112823_avv9hckcr1_21841_120323_5,96,2,3.1799999999999997,2.49,1.6454786537661314,1.6216966424088077
Hc112823_avv9hckcr1_21841_120323_5,97,4,0.87,0.8299999999999998,0.9236341266973628,0.8608716512930367
Hc112823_avv9hckcr1_21841_120323_5,98,2,1.69,1.5299999999999998,1.1197767634667186,1.0995908329919817
Hc112823_avv9hckcr1_21841_120323_5,99,2,2.91,3.1500000000000004,1.3718236038208411,1.6933694221876099
Hc112823_avv9hckcr1_21841_120323_5,100,0,2.56,1.2099999999999997,1.3734627770711516,1.0128672173587214
Hc112823_avv9hckcr1_21841_120323_5,101,-1,2.01,1.07,1.499966666296288,1.1068423555321687
Hc112823_avv9hckcr1_21841_120323_5,102,2,2.3299999999999996,1.86,1.4146024176424978,1.2491597175701754
Hc112823_avv9hckcr1_21841_120323_5,103,2,2.07,2.13,1.1853691408164797,1.2381841543163117
Hc112823_avv9hckcr1_21841_120323_5,104,2,3.32,2.24,1.605490579231158,1.2893409169028958
Hc112823_avv9hckcr1_21841_120323_5,105,-1,0.9099999999999999,0.7699999999999999,1.0685972113008717,0.8585452812752511
Hc112823_avv9hckcr1_21841_120323_5,106,-1,2.510000000000001,2.5499999999999994,1.4932849694549262,1.4378803844548405
Hc112823_avv9hckcr1_21841_120323_5,107,-1,0.5599999999999999,0.7499999999999999,0.765767588763066,0.7262919523166974
Hc112823_avv9hckcr1_21841_120323_1,0,-1,0.9499999999999998,0.8799999999999999,1.0331989159885913,0.9303762679690406
Hc112823_avv9hckcr1_21841_120323_1,1,-1,0.3,0.26,0.574456264653803,0.5407402333838309
Hc112823_avv9hckcr1_21841_120323_1,2,-1,1.2299999999999998,0.67,1.1122499719037982,1.0300970828033635
Hc112823_avv9hckcr1_21841_120323_1,3,2,3.5399999999999996,3.689999999999999,1.5259095648169978,1.9426528253910937
Hc112823_avv9hckcr1_21841_120323_1,4,3,1.33,0.39000000000000007,1.2574179893734623,0.8354040938372279
Hc112823_avv9hckcr1_21841_120323_1,5,-1,1.3399999999999996,0.49,1.133313725320575,0.9538867857350786
Hc112823_avv9hckcr1_21841_120323_1,6,2,7.89,6.989999999999999,1.9488201558891987,1.835728738130991
Hc112823_avv9hckcr1_21841_120323_1,7,-1,0.3,0.34,0.5196152422706632,0.5517245689653488
Hc112823_avv9hckcr1_21841_120323_1,8,2,4.34,3.9200000000000013,1.9504871186449806,1.947716611830376
Hc112823_avv9hckcr1_21841_120323_1,9,3,0.61,0.19000000000000003,0.8354040938372279,0.46249324319388707
Hc112823_avv9hckcr1_21841_120323_1,10,2,6.6599999999999975,5.960000000000001,2.079519175194111,2.5881267356912794
Hc112823_avv9hckcr1_21841_120323_1,11,2,2.95,2.059999999999999,1.6271140095272978,1.3551383693187937
Hc112823_avv9hckcr1_21841_120323_1,12,4,0.4899999999999999,0.47999999999999987,0.6244197306299665,0.6705221845696083
Hc112823_avv9hckcr1_21841_120323_1,13,-1,1.0499999999999998,0.7400000000000001,1.0037429949942362,0.8321057625085889
Hc112823_avv9hckcr1_21841_120323_1,14,2,9.129999999999999,6.639999999999999,2.685721504549569,2.3728463919942224
Hc112823_avv9hckcr1_21841_120323_1,15,-1,7.490000000000001,3.01,1.997473404078262,1.8788028103023475
Hc112823_avv9hckcr1_21841_120323_1,16,2,4.39,4.890000000000001,2.048877741594163,2.139602766870523
Hc112823_avv9hckcr1_21841_120323_1,17,2,12.91,8.609999999999998,3.9726439558560993,4.324106844193376
Hc112823_avv9hckcr1_21841_120323_1,18,3,1.4499999999999997,0.37000000000000005,1.0805091392487154,0.610819122163018
Hc112823_avv9hckcr1_21841_120323_1,19,2,8.399999999999999,7.719999999999998,3.1016124838541645,3.9901879654973653
Hc112823_avv9hckcr1_21841_120323_1,21,2,6.579999999999999,5.760000000000001,2.929778148597603,2.7536158047193147
Hc112823_avv9hckcr1_21841_120323_1,22,-1,5.0600000000000005,3.1399999999999997,2.1345725567429183,1.5749285698088022
Hc112823_avv9hckcr1_21841_120323_1,23,2,4.040000000000001,3.709999999999999,1.9794948850653793,1.5510963864312237
Hc112823_avv9hckcr1_21841_120323_1,24,-1,11.1,10.209999999999999,1.8520259177452132,1.8777380008936284
Hc112823_avv9hckcr1_21841_120323_1,25,2,4.55,4.16,1.9817921182606413,1.747684181996278
Hc112823_avv9hckcr1_21841_120323_1,26,2,18.72,12.79,4.391081871247677,4.567920752377387
Hc112823_avv9hckcr1_21841_120323_1,27,2,21.299999999999997,14.509999999999996,5.588380803059147,4.548615173874351
Hc112823_avv9hckcr1_21841_120323_1,30,2,10.049999999999999,10.24,4.48413871328709,5.261406656018901
Hc112823_avv9hckcr1_21841_120323_1,31,0,6.149999999999999,0.8999999999999998,1.9716744153130352,1.4594519519326425
Hc112823_avv9hckcr1_21841_120323_1,32,-1,0.56,0.25000000000000006,0.9520504188329524,0.5545268253204708
Hc112823_avv9hckcr1_21841_120323_1,33,2,6.559999999999999,6.34,1.7962182495454162,1.9350452191098788
Hc112823_avv9hckcr1_21841_120323_1,34,-1,1.0099999999999998,0.9399999999999998,0.9848350115628507,0.8224354077980836
Hc112823_avv9hckcr1_21841_120323_1,35,2,6.159999999999999,6.629999999999999,2.0185143051264216,2.193877845277626
Hc112823_avv9hckcr1_21841_120323_1,36,3,0.4099999999999999,0.13,0.6339558344238185,0.39127995093027707
Hc112823_avv9hckcr1_21841_120323_1,37,0,5.02,0.6599999999999998,1.5031965939290841,0.9614572273377532
Hc112823_avv9hckcr1_21841_120323_1,38,-1,2.1799999999999997,1.6000000000000003,1.2114454176726246,1.2409673645990857
Hc112823_avv9hckcr1_21841_120323_1,39,2,3.81,3.4499999999999997,1.5728636304524304,1.6023420358962062
Hc112823_avv9hckcr1_21841_120323_1,40,2,5.840000000000001,4.619999999999999,3.306720429670461,2.5407872795651354
Hc112823_avv9hckcr1_21841_120323_1,41,-1,3.65,1.5999999999999999,1.4790199457749038,1.208304597359457
Hc112823_avv9hckcr1_21841_120323_1,42,-1,2.35,4.419999999999999,1.7628102563804189,2.3072927859289982
Hc112823_avv9hckcr1_21841_120323_1,43,2,7.290000000000001,6.37,1.8883590760234137,1.5915715503865984
Hc112823_avv9hckcr1_21841_120323_1,44,2,4.429999999999999,5.539999999999999,1.7102923726661472,1.54544491975612
Hc112823_avv9hckcr1_21841_120323_1,45,2,4.739999999999999,3.55,2.047535103484187,1.7514279888136997
Hc112823_avv9hckcr1_21841_120323_1,46,2,6.5699999999999985,6.47,1.773442979066426,1.681992865621017
Hc112823_avv9hckcr1_21841_120323_1,47,2,7.630000000000001,7.1499999999999995,1.3612861565446115,1.3518505834595775
Hc112823_avv9hckcr1_21841_120323_1,48,-1,14.989999999999993,14.820000000000002,1.60309076474166,1.645478653766131
Hc112823_avv9hckcr1_21841_120323_1,49,-1,1.7600000000000005,1.29,1.257934815481311,1.2672410978184063
Hc112823_avv9hckcr1_21841_120323_1,50,2,12.359999999999998,12.78,5.671895626684257,5.835374880845274
Hc112823_avv9hckcr1_21841_120323_1,51,-1,4.239999999999999,2.47,1.7726815844928268,1.459143584435747
Hc112823_avv9hckcr1_21841_120323_1,52,-1,1.4699999999999998,0.6900000000000001,1.3225354437594476,0.9240670971309387
Hc112823_avv9hckcr1_21841_120323_1,53,2,5.650000000000001,4.39,1.7628102563804193,1.6364290390970209
Hc112823_avv9hckcr1_21841_120323_1,54,2,16.0,15.239999999999997,1.7888543819998322,1.4974645237867912
Hc112823_avv9hckcr1_21841_120323_1,55,2,7.639999999999999,7.529999999999998,2.930938416275579,2.3683538586959507
Hc112823_avv9hckcr1_21841_120323_1,56,2,5.66,5.24,1.8720042734993958,1.5944905142395798
Hc112823_avv9hckcr1_21841_120323_1,57,2,8.870000000000001,8.700000000000001,3.49472459572997,2.640075756488817
Hc112823_avv9hckcr1_21841_120323_1,58,-1,1.0100000000000002,0.95,1.0908253755757609,1.2196310917650468
Hc112823_avv9hckcr1_21841_120323_1,59,-1,1.1900000000000002,0.65,1.2465552534885889,0.9526279441628827
Hc112823_avv9hckcr1_21841_120323_1,60,1,0.42999999999999994,0.29,0.6671581521648371,0.8751571287488893
Hc112823_avv9hckcr1_21841_120323_1,61,4,0.7899999999999999,1.0,0.8636550237218562,0.9486832980505139
Hc112823_avv9hckcr1_21841_120323_1,62,-1,3.9199999999999995,1.5799999999999998,1.8203296404772407,1.3724430771438207
Hc112823_avv9hckcr1_21841_120323_1,63,-1,2.0200000000000005,1.4000000000000001,1.3189389675038037,1.1575836902790226
Hc112823_avv9hckcr1_21841_120323_1,64,-1,4.1899999999999995,2.0299999999999994,1.5918228544659108,1.4996999699939983
Hc112823_avv9hckcr1_21841_120323_1,65,4,1.0199999999999998,1.18,1.009752444909147,0.9937806599043877
Hc112823_avv9hckcr1_21841_120323_1,66,-1,1.1999999999999997,0.8800000000000002,1.0862780491200215,1.0419213022104883
Hc112823_avv9hckcr1_21841_120323_1,68,3,0.7199999999999999,0.18000000000000002,0.849470423263812,0.3841874542459709
Hc112823_avv9hckcr1_21841_120323_1,69,2,2.36,2.1900000000000004,1.513406752991409,1.5472233193692497
Hc112823_avv9hckcr1_21841_120323_1,70,-1,5.009999999999999,3.65,2.961401695143703,2.7545417041678637
Hc112823_avv9hckcr1_21841_120323_1,71,-1,1.9300000000000002,1.33,1.6628589837986865,1.9952694053686084
Hc112823_avv9hckcr1_21841_120323_1,72,-1,2.01,0.6,1.5132415537514161,0.761577310586391
Hc112823_avv9hckcr1_21841_120323_1,73,2,2.2299999999999995,2.19,1.317990895264455,1.5472233193692497
Hc112823_avv9hckcr1_21841_120323_1,74,-1,4.63,2.7499999999999996,2.4439926350134527,1.8674849396983098
Hc112823_avv9hckcr1_21841_120323_1,75,2,6.18,5.14,1.8459685804476738,1.8331393836803571
Hc112823_avv9hckcr1_21841_120323_1,76,2,3.52,3.330000000000001,1.5393505123915086,1.5036954478883013
Hc112823_avv9hckcr1_21841_120323_1,77,2,3.75,2.6899999999999995,1.6695807857063998,1.758948549560219
Hc112823_avv9hckcr1_21841_120323_1,78,2,10.729999999999999,12.719999999999997,3.2950113808604664,3.2560098279949954
Hc112823_avv9hckcr1_21841_120323_1,79,-1,3.849999999999999,3.2199999999999998,2.669737814842499,2.2207206037680653
Hc112823_avv9hckcr1_21841_120323_1,81,2,5.69,5.149999999999999,1.9010260387485491,1.9968725547715855
Hc112823_avv9hckcr1_21841_120323_1,82,2,10.66,10.109999999999998,2.2236006835760778,2.656670849013855
Hc112823_avv9hckcr1_21841_120323_1,85,3,0.29000000000000004,0.19000000000000003,0.49588305072869754,0.41701318923986086
Hc112823_avv9hckcr1_21841_120323_1,86,2,2.8699999999999997,2.01,1.6165085833363209,1.2449497981846496
Hc112823_avv9hckcr1_21841_120323_1,88,4,0.41999999999999993,0.4500000000000001,0.6352952069707436,0.6538348415311009
Hc112823_avv9hckcr1_21841_120323_1,89,2,6.199999999999999,5.21,1.805547008526779,1.8936472744415733
Hc112823_avv9hckcr1_21841_120323_1,90,2,5.139999999999999,4.95,1.5557634781675522,1.6271140095272978
Hc112823_avv9hckcr1_21841_120323_1,91,2,1.9799999999999998,1.8499999999999999,1.4281456508353758,1.2835497652993437
Hc112823_avv9hckcr1_21841_120323_1,92,-1,0.35000000000000003,0.26,0.5172040216394299,0.5765414122159831
Hc112823_avv9hckcr1_21841_120323_1,94,2,4.979999999999999,4.699999999999999,1.3489254983133796,1.6155494421403511
Hc112823_avv9hckcr1_21841_120323_1,96,2,4.03,3.37,2.075837180512961,1.6410667262485095
Hc112823_avv9hckcr1_21841_120323_1,98,-1,2.28,2.5,1.7668050260286219,1.8734993995195195
Hc112823_avv9hckcr1_21841_120323_1,99,2,6.779999999999998,6.53,1.7004705231199981,1.621449968392488
Hc112823_avv9hckcr1_21841_120323_1,100,2,19.959999999999994,15.23,4.340322568657772,3.9518476691289606
Hc112823_avv9hckcr1_21841_120323_1,101,2,4.64,4.039999999999999,1.8413038858374247,1.8325937902328489
Hc112823_avv9hckcr1_21841_120323_1,102,2,9.07,8.089999999999998,3.259616541865009,2.7931881426069385
Hc112823_avv9hckcr1_21841_120323_1,103,0,1.8900000000000001,0.17,1.1479982578383994,0.4910193478876366
Hc112823_avv9hckcr1_21841_120323_1,105,4,1.28,0.8599999999999999,1.1142710621747294,0.8946507698538017
Hc112823_avv9hckcr1_21841_120323_1,106,2,6.22,6.709999999999999,2.700296280040396,2.487146959871893
Hc112823_avv9hckcr1_21841_120323_1,107,2,5.949999999999999,5.42,2.0609463845524947,1.9192706948213427
Hc112823_avv9hckcr1_21841_120323_1,108,2,6.639999999999999,6.769999999999999,1.6280049139974977,1.6239150224072687
Hc112823_avv9hckcr1_21841_120323_1,109,2,3.3900000000000006,3.21,1.7882673178247148,1.5250901612691625
Hc112823_avv9hckcr1_21841_120323_1,110,3,0.7899999999999999,0.23,1.0029456615390486,0.6140846847137617
Hc112823_avv9hckcr1_21841_120323_1,111,2,4.29,4.19,1.8071801238393475,1.8584671102820194
Hc112823_avv9hckcr1_21841_120323_1,113,-1,3.4999999999999987,2.57,2.0124611797498106,2.1506045661627335
Hc112823_avv9hckcr1_21841_120323_1,114,2,10.85,10.029999999999998,4.742098691507801,4.248423236919787
Hc112823_avv9hckcr1_21841_120323_1,115,2,8.109999999999998,8.26,3.5521683518662233,3.0252933742035664
Hc112823_avv9hckcr1_21841_120323_1,116,0,1.79,0.5399999999999999,1.1427598172844544,0.7405403432629446
Hc112823_avv9hckcr1_21841_120323_1,118,2,8.35,6.069999999999999,3.476708213238494,2.661785115293869
Hc112823_avv9hckcr1_21841_120323_1,119,2,15.239999999999997,13.229999999999997,5.405774690088368,5.732111303873992
Hc112823_avv9hckcr1_21841_120323_1,120,2,5.920000000000001,4.749999999999999,2.252465316048174,1.9461500456028562
Hc112823_avv9hckcr1_21841_120323_1,121,-1,1.9500000000000006,0.92,2.3595550427993834,2.0575713839378698
Hc112823_avv9hckcr1_21841_120323_1,122,2,6.739999999999999,5.25,2.3435869943315524,1.829617446353199
Hc112823_avv9hckcr1_21841_120323_1,124,2,17.790000000000003,13.730000000000002,4.691044659774621,3.8700258397070164
Hc112823_avv9hckcr1_21841_120323_1,125,-1,1.3099999999999996,0.09999999999999999,1.0265963179361202,0.3605551275463988
Hc112823_avv9hckcr1_21841_120323_1,127,2,2.3600000000000003,2.08,1.5781001235663088,1.3687950905814938
Hc112823_avv9hckcr1_21841_120323_1,129,2,15.84,13.660000000000002,3.1296006134968724,2.6729010456805162
Hc112823_avv9hckcr1_21841_120323_1,130,2,3.559999999999999,2.4,1.6019987515600627,1.407124727947029
Hc112823_avv9hckcr1_21841_120323_1,131,-1,0.47,0.39999999999999997,0.9638983348880731,1.3114877048604001
Hc112823_avv9hckcr1_21841_120323_1,132,2,10.77,10.459999999999999,4.896641706312603,4.455154318314911
Hc112823_avv9hckcr1_21841_120323_1,133,-1,8.219999999999997,7.779999999999998,1.4804053498957641,1.4600000000000002
Hc112823_avv9hckcr1_21841_120323_1,134,2,22.9,15.709999999999999,4.891829923454003,4.116539809111532
Hc112823_avv9hckcr1_21841_120323_1,136,0,3.5999999999999996,1.1,1.783255450012701,1.2206555615733703
Hc112823_avv9hckcr1_21841_120323_1,137,2,4.970000000000001,3.899999999999999,1.9207029963010938,1.6643316977093237
Hc112823_avv9hckcr1_21841_120323_1,139,2,9.75,9.969999999999999,4.339066719929528,5.26394338875334
Hc112823_avv9hckcr1_21841_120323_1,140,2,6.579999999999999,6.61,1.9088216260300488,1.9073279738943696
Hc112823_avv9hckcr1_21841_120323_1,141,4,1.12,1.0899999999999999,1.0796295661012623,0.9909086738948247
Hc112823_avv9hckcr1_21841_120323_1,143,2,3.2399999999999998,2.6799999999999993,1.7895250766614028,1.6845177351396452
Hc112823_avv9hckcr1_21841_120323_1,144,-1,1.17,1.0899999999999999,1.3270644294833616,1.2656618821786487
Hc112823_avv9hckcr1_21841_120323_1,145,-1,13.589999999999996,9.51,3.9877186460431227,3.23572248501011
Hc112823_avv9hckcr1_21841_120323_1,146,-1,3.8599999999999994,1.1099999999999999,1.618764961320821,1.3556917053666735
Hc112823_avv9hckcr1_21841_120323_1,147,2,2.0200000000000005,1.84,1.2408061895396878,1.4813507349712964
Hc112823_avv9hckcr1_21841_120323_1,148,0,4.46,1.4600000000000002,1.7459667808981931,1.366894289987342
Hc112823_avv9hckcr1_21841_120323_1,149,2,3.0499999999999994,2.54,1.4790199457749038,1.1867602959317438
Hc112823_avv9hckcr1_21841_120323_1,150,2,9.649999999999999,9.56,2.5627134057478997,2.2508664998173478
Hc112823_avv9hckcr1_21841_120323_1,151,0,3.52,0.7699999999999999,2.0468512403201164,1.0474254150057654
Hc112823_avv9hckcr1_21841_120323_1,152,2,5.6000000000000005,3.75,1.8867962264113207,1.7342145196024623
Hc112823_avv9hckcr1_21841_120323_1,153,-1,0.39999999999999997,0.18000000000000002,0.58309518948453,0.43312815655415426
Hc112823_avv9hckcr1_21841_120323_1,154,2,5.26,3.8400000000000003,1.8900793634130815,1.7928747864811978
Hc112823_avv9hckcr1_21841_120323_1,155,-1,1.4899999999999998,1.04,2.14240519043434,1.7545369759569045
Hc112823_avv9hckcr1_21841_120323_1,156,2,6.01,5.859999999999999,1.7521130100538607,1.7721173776022852
Hc112823_avv9hckcr1_21841_120323_1,157,2,4.970000000000001,4.35,1.5903144343179434,1.8131464364468743
Hc112823_avv9hckcr1_21841_120323_1,158,2,2.1999999999999997,1.9700000000000006,1.2727922061357855,1.236567830731497
Hc112823_avv9hckcr1_21841_120323_1,159,-1,7.879999999999999,4.37,4.099463379516885,2.7227008649500952
Hc112823_avv9hckcr1_21841_120323_1,160,2,4.0,3.3500000000000005,1.8708286933869704,1.904599695474091
Hc112823_avv9hckcr1_21841_120323_1,161,-1,1.5599999999999998,1.74,1.2831211945876353,2.0030976012166755
Hc112823_avv9hckcr1_21841_120323_1,162,3,0.5599999999999999,0.33,0.8404760555780277,0.5109794516416487
Hc112823_avv9hckcr1_21841_120323_1,163,2,7.24,6.459999999999999,1.9805049861083408,1.9412367192076292
Hc112823_avv9hckcr1_21841_120323_1,164,2,3.15,2.5000000000000004,1.4991664350564948,1.493318452306808
Hc112823_avv9hckcr1_21841_120323_1,165,4,1.27,0.8799999999999999,1.12120470923021,0.9927738916792685
Hc112823_avv9hckcr1_21841_120323_1,166,-1,1.27,1.4400000000000002,1.2478381305281545,1.366162508635045
Hc112823_avv9hckcr1_21841_120323_1,167,-1,1.0999999999999999,1.0100000000000002,1.1532562594670797,1.0999545445153631
Hc112823_avv9hckcr1_21841_120323_1,168,2,4.93,2.9999999999999996,1.9403865594257244,1.4899664425751338
Hc112823_avv9hckcr1_21841_120323_1,169,2,7.610000000000001,5.799999999999999,1.938530371183284,1.7146428199482247
Hc112823_avv9hckcr1_21841_120323_1,170,2,5.969999999999998,4.53,1.7913961036018806,1.7632640188014952
Hc112823_avv9hckcr1_21841_120323_1,171,-1,1.0099999999999998,0.48,0.899944442729661,0.71386273190299
Hc112823_avv9hckcr1_21841_120323_1,172,2,5.95,4.669999999999999,2.495495942693556,2.262984754698979
Hc112823_avv9hckcr1_21841_120323_1,173,2,4.059999999999999,2.8499999999999996,1.75965905788593,1.6575584454250774
Hc112823_avv9hckcr1_21841_120323_1,174,0,3.19,0.8999999999999999,1.6655029270463622,1.044030650891055
Hc112823_avv9hckcr1_21841_120323_1,175,2,4.550000000000001,4.02,1.7226433176952216,1.574674569553976
Hc112823_avv9hckcr1_21841_120323_1,176,2,6.8999999999999995,6.109999999999999,1.9261360284258222,1.7023219436992523
Hc112823_avv9hckcr1_21841_120323_1,177,-1,0.34,0.47999999999999987,0.5517245689653488,0.6241794613730894
Hc112823_avv9hckcr1_21841_120323_1,178,-1,2.97,3.1799999999999997,1.3450278807519194,1.6209873534361703
Hc112823_avv9hckcr1_21841_120323_1,179,2,3.0100000000000002,2.6599999999999993,1.6155184926208677,1.3944174410842685
Hc112823_avv9hckcr1_21841_120323_1,180,-1,7.7299999999999995,8.18,1.6604517457607737,1.5058552387264856
Hc112823_avv9hckcr1_21841_120323_1,181,2,2.58,2.0800000000000005,1.3651373557265216,1.3317657451669191
Hc112823_avv9hckcr1_21841_120323_1,182,-1,2.34,1.4600000000000002,1.6626484896092741,1.2443472184241826
Hc112823_avv9hckcr1_21841_120323_1,183,2,6.409999999999998,4.739999999999999,1.9600765291181872,1.6590358645912386
Hc112823_avv9hckcr1_21841_120323_1,184,2,1.6199999999999999,1.3800000000000001,1.2310970717209913,1.1469960767151732
Hc112823_avv9hckcr1_21841_120323_1,185,2,7.31,6.250000000000001,1.8313656106850975,2.0414455662593602
Hc112823_avv9hckcr1_21841_120323_1,186,2,7.469999999999999,6.839999999999999,2.0902392207591936,1.9479219696897512
Hc112823_avv9hckcr1_21841_120323_1,187,2,3.2400000000000007,1.9500000000000002,1.523942256123899,1.3811227316933132
Hc112823_avv9hckcr1_21841_120323_1,188,2,6.719999999999999,6.149999999999999,1.8225257199831226,1.745709025009609
Hc112823_avv9hckcr1_21841_120323_1,189,4,1.7800000000000007,1.6400000000000006,1.6527552752903256,1.438888459888396
Hc112823_avv9hckcr1_21841_120323_1,190,2,5.629999999999999,5.51,1.9217439996003627,1.734906337529493
Hc112823_avv9hckcr1_21841_120323_1,191,2,5.28,5.59,1.6557777628655361,1.556245481921152
Hc112823_avv9hckcr1_21841_120323_1,192,3,1.0399999999999998,0.47,0.989141041510259,0.6849087530467107
Hc112823_avv9hckcr1_21841_120323_1,193,0,3.7500000000000004,1.92,2.0365411854416293,1.3013838787997951
Hc112823_avv9hckcr1_21841_120323_1,194,-1,1.4000000000000001,0.7599999999999998,1.0295630140987002,0.7761443164772903
Hc112823_avv9hckcr1_21841_120323_1,195,2,9.030000000000001,7.660000000000001,2.4226225459200204,1.9960961900670016
Hc112823_avv9hckcr1_21841_120323_1,196,2,5.2299999999999995,4.629999999999999,2.4773170971839678,2.4068859549218358
Hc112823_avv9hckcr1_21841_120323_1,197,-1,2.8200000000000003,1.7300000000000004,1.862149295840696,1.7768230075052494
Hc112823_avv9hckcr1_21841_120323_1,198,2,3.2199999999999993,2.0800000000000005,1.552932709424333,1.4190137420053408
Hc112823_avv9hckcr1_21841_120323_1,199,4,1.1099999999999999,1.0699999999999998,1.0667239567948215,0.9192932067626737
Hc112823_avv9hckcr1_21841_120323_1,200,2,3.1899999999999995,2.32,1.99346432122574,1.6054905792311582
Hc112823_avv9hckcr1_21841_120323_1,201,-1,3.38,1.5999999999999999,1.7480274597385475,1.1916375287812986
Hc112823_avv9hckcr1_21841_120323_1,202,2,5.27,5.269999999999999,1.6300613485387598,1.6483628241379384
Hc112823_avv9hckcr1_21841_120323_1,203,-1,0.6499999999999998,0.5599999999999998,0.8046738469715542,0.7116178749862879
