,x,y,waveform,color
3250,7.8815293,10.383406,"[ 0.0588418   0.06100306  0.05936992  0.05829138  0.06316886  0.06823161
  0.06975601  0.07137362  0.07571282  0.07900404  0.07736209  0.07208466
  0.07006456  0.0662854   0.0315308  -0.0364069  -0.09944968 -0.1634358
 -0.28349411 -0.42435787 -0.46407906 -0.38020573 -0.26872627 -0.18215823
 -0.10752582 -0.04033416  0.00806986  0.04098198  0.06433955  0.08165898
  0.09642595  0.10499795  0.10550198  0.105624    0.1102772   0.11149613
  0.10707391  0.1039707   0.1062029   0.10586732  0.09829469  0.08685215
  0.07593554  0.06320919  0.04962982  0.03777712  0.02767841  0.0197343
  0.01561796  0.01332587]",6
3251,7.7642612,10.273649,"[ 0.05395369  0.05738305  0.05939247  0.0670506   0.07956169  0.08233972
  0.07289467  0.06383587  0.06253011  0.06543093  0.06846013  0.06739857
  0.06340549  0.05764619  0.0362403  -0.00969835 -0.06660938 -0.14123913
 -0.27028091 -0.41966044 -0.4765271  -0.40554289 -0.28868725 -0.18872197
 -0.10409927 -0.03238004  0.01588186  0.0448398   0.06144971  0.07345107
  0.08705302  0.09702337  0.10054735  0.1046956   0.10592427  0.09989529
  0.09851816  0.10441787  0.10253196  0.08890093  0.07965183  0.08071784
  0.08122106  0.07063785  0.05485874  0.04327497  0.03522126  0.02521299
  0.01448885  0.00557308]",6
3252,7.4253693,5.6903925,"[ 0.0600874   0.06687023  0.06457776  0.05979463  0.05912526  0.06078861
  0.06207024  0.06462825  0.0680654   0.07010739  0.06939158  0.06579125
  0.06327514  0.06487862  0.06263699  0.05279744  0.03941223 -0.01286842
 -0.16342402 -0.36492853 -0.4688603  -0.42333368 -0.32415104 -0.24528593
 -0.17586775 -0.11146786 -0.06854679 -0.03826528 -0.00521624  0.02496695
  0.04534648  0.06086092  0.07432701  0.08659775  0.09914957  0.10913632
  0.11529657  0.12388652  0.13033112  0.12422452  0.11262131  0.10846754
  0.10283807  0.08511963  0.0679208   0.06234327  0.05909822  0.0473937
  0.03058292  0.0161286 ]",11
3253,8.267251,9.293411,"[ 0.06161803  0.06764483  0.07404319  0.07572442  0.07283268  0.07144409
  0.07344435  0.07467751  0.07442555  0.07665546  0.07759803  0.07153324
  0.06936414  0.07008755  0.04154376 -0.0187713  -0.07025862 -0.12685735
 -0.25299439 -0.41186489 -0.47168143 -0.40089529 -0.29136317 -0.20308108
 -0.12650239 -0.06120665 -0.01843831  0.01232323  0.0406654   0.06122244
  0.07629776  0.09207345  0.099664    0.09513993  0.09152929  0.0978726
  0.1040299   0.10330645  0.10044926  0.09789439  0.09336627  0.08648969
  0.07962074  0.0739716   0.06836048  0.06193592  0.05407506  0.0427461
  0.02996166  0.0213293 ]",6
3254,7.927679,10.349176,"[ 0.06435332  0.06940488  0.07251295  0.07554406  0.07554829  0.07278005
  0.07308724  0.07480998  0.07528859  0.07683601  0.07594735  0.06992639
  0.07056074  0.06605059  0.02443782 -0.03728676 -0.08163081 -0.15433578
 -0.30676674 -0.45067507 -0.46143245 -0.36322401 -0.25863354 -0.17809548
 -0.10516723 -0.04669759 -0.00871018  0.02078309  0.04630339  0.06489162
  0.08128341  0.09454937  0.09689205  0.093033    0.09531546  0.10261214
  0.10402204  0.09982399  0.09821362  0.09793187  0.09308971  0.08432039
  0.07817516  0.07321516  0.06529601  0.05722737  0.05066723  0.03996504
  0.02719603  0.01993813]",6
3255,8.75939,5.653895,"[ 0.06526185  0.07214666  0.07894706  0.08219917  0.08227335  0.08535812
  0.09254434  0.09582584  0.0930501   0.09255268  0.09690489  0.09658104
  0.0874879   0.07692878  0.06304678  0.03615362 -0.00785694 -0.08974282
 -0.23097461 -0.38255925 -0.44614341 -0.40028872 -0.31602098 -0.24241923
 -0.17349261 -0.11019988 -0.06728005 -0.04116487 -0.01716159  0.00678599
  0.02321632  0.03435331  0.04792561  0.05981098  0.06534104  0.07266431
  0.08498541  0.09099182  0.08751531  0.08683532  0.09007303  0.09013625
  0.08973729  0.09286068  0.09363718  0.08863636  0.08199962  0.07495599
  0.06426262  0.05059869]",11
3256,8.863138,8.498414,"[ 0.06148375  0.04989034  0.05632749  0.08119167  0.09940476  0.09536064
  0.07738776  0.07072009  0.08662877  0.10135591  0.09155749  0.07149068
  0.07057599  0.08242187  0.08225588  0.03779596 -0.06806447 -0.20537092
 -0.32229082 -0.39345962 -0.41616195 -0.38230507 -0.30145711 -0.20837449
 -0.13111535 -0.07244524 -0.02367993  0.01517146  0.04533956  0.06332789
  0.06260789  0.05181699  0.04821348  0.06586751  0.08987741  0.09668186
  0.08919007  0.09034474  0.10261225  0.11191998  0.11132312  0.09303993
  0.06867001  0.06697632  0.0822957   0.07147999  0.03321542  0.00994245
  0.01863482  0.02793436]",8
3257,8.073243,6.9948235,"[ 0.0488104   0.05357433  0.06287353  0.068074    0.06242895  0.05462117
  0.05884104  0.06841873  0.07349817  0.07726222  0.0826798   0.0833333
  0.0849123   0.08447445  0.05099866 -0.01569972 -0.06000577 -0.09196109
 -0.20126788 -0.37571038 -0.46652893 -0.4122171  -0.31322699 -0.2372567
 -0.15860196 -0.08080969 -0.03727378 -0.01423778  0.01210359  0.032116
  0.04225464  0.06282974  0.09115992  0.10840648  0.10961302  0.09852539
  0.08777634  0.09446018  0.11399353  0.12187056  0.1138525   0.11023295
  0.11300688  0.10584952  0.08669604  0.06899215  0.05170807  0.03410166
  0.02619437  0.02753686]",6
3258,7.428812,6.918227,"[ 0.07647701  0.09051778  0.08599447  0.07278625  0.07154962  0.07720391
  0.08100636  0.08413976  0.08382937  0.08161969  0.08817771  0.0940315
  0.07435424  0.03902345  0.01772847  0.00327508 -0.02814485 -0.08648329
 -0.20146307 -0.36165886 -0.46053652 -0.42334702 -0.31517926 -0.22211017
 -0.15294323 -0.10496535 -0.07580271 -0.0315896   0.03334988  0.08580549
  0.10747581  0.11710108  0.10966687  0.09128046  0.09007577  0.10137904
  0.10141982  0.09454921  0.09312372  0.09463606  0.09727499  0.10031164
  0.09795833  0.07919374  0.05136323  0.03294233  0.02746871  0.02331592
  0.01499308  0.0091115 ]",6
3259,8.071655,7.1273785,"[ 0.05644269  0.06770152  0.0741736   0.07658452  0.0819033   0.08664581
  0.08635387  0.08347318  0.08439002  0.09058597  0.09432847  0.08553483
  0.07177555  0.06123777  0.03665444 -0.01103872 -0.05659634 -0.11005329
 -0.22983869 -0.38806368 -0.46269255 -0.40642107 -0.30019733 -0.21586379
 -0.15035589 -0.08937221 -0.04107455 -0.00896997  0.01802556  0.04724589
  0.07124039  0.08023083  0.08123983  0.08958035  0.10068057  0.1056356
  0.10379195  0.10024529  0.09594485  0.09066115  0.08887492  0.0938243
  0.09639228  0.08918962  0.07834841  0.07082432  0.06147214  0.05079845
  0.04526881  0.03864468]",6
3260,8.504533,6.6411004,"[ 0.02052582  0.02487509  0.04808165  0.06942721  0.08387196  0.08546098
  0.09156793  0.11608651  0.13358037  0.1244947   0.10601032  0.09750763
  0.09694922  0.09645466  0.07641338  0.02903577 -0.02618362 -0.09676155
 -0.23016585 -0.39401824 -0.46646023 -0.40215356 -0.29216345 -0.20862003
 -0.14344445 -0.09070442 -0.059059   -0.03287535 -0.00070601  0.01793586
  0.02841544  0.04434676  0.05322619  0.05624963  0.07817164  0.10903778
  0.1106066   0.09472336  0.08985383  0.0902139   0.08517459  0.08362589
  0.07720566  0.05622989  0.04782037  0.06434833  0.08053722  0.08081955
  0.07243869  0.06114381]",11
3261,8.464316,9.189673,"[ 0.05158432  0.05885544  0.06179591  0.06121366  0.06342482  0.06903326
  0.07528375  0.07771775  0.07652331  0.07662244  0.07712318  0.07110424
  0.06452441  0.05877686  0.03632333 -0.00329433 -0.04869801 -0.13369405
 -0.29031929 -0.43998078 -0.46504143 -0.37504385 -0.270836   -0.19432071
 -0.12643052 -0.06491101 -0.02004869  0.01191219  0.03736934  0.05464215
  0.06723397  0.08033418  0.09049197  0.09362217  0.09431393  0.09826624
  0.10492254  0.11081017  0.11233253  0.10857942  0.10294031  0.09560696
  0.08384724  0.07165934  0.06560644  0.06296654  0.05678427  0.04875951
  0.04252788  0.0332364 ]",8
3262,10.658152,9.260162,"[ 0.09181765  0.10139312  0.10353063  0.10298649  0.10896104  0.11766164
  0.12347541  0.12939457  0.13443783  0.12906786  0.11247099  0.09235495
  0.07014042  0.04077001  0.00047317 -0.05641689 -0.12664137 -0.19455756
 -0.24429968 -0.27123736 -0.27963312 -0.27776349 -0.27582813 -0.27043885
 -0.2474933  -0.20832266 -0.16799691 -0.12777521 -0.07865861 -0.02610181
  0.01685636  0.05161465  0.08519426  0.1131314   0.12870464  0.13384541
  0.13371781  0.13010586  0.12362298  0.11705881  0.11323168  0.10960883
  0.10202441  0.09185432  0.08292789  0.07593418  0.06803428  0.0570791
  0.04505802  0.03584789]",6
3263,8.523195,5.556387,"[ 0.06228878  0.06406333  0.07124772  0.08463325  0.09187662  0.09094381
  0.09173998  0.09309024  0.09109926  0.09116219  0.09297126  0.08920312
  0.08448295  0.08545202  0.07257613  0.03442493 -0.01161488 -0.07493103
 -0.20064669 -0.3629245  -0.45250987 -0.41966248 -0.3301299  -0.24747261
 -0.17458403 -0.11150694 -0.06858809 -0.03739272 -0.00899878  0.0119835
  0.02848539  0.04713849  0.06210287  0.06952513  0.07519028  0.07737818
  0.0727027   0.07070745  0.08160332  0.09679931  0.10055866  0.09335162
  0.08505105  0.08318339  0.08621961  0.08598486  0.07823129  0.06784329
  0.05844961  0.04670675]",11
3264,7.4081106,3.9504104,"[ 0.00161769  0.01132382  0.03558915  0.05338374  0.06794293  0.072796
  0.08411982  0.09706133  0.10514977  0.12294436  0.13103279  0.13426818
  0.13426818  0.13912124  0.12779742  0.12456204  0.10029671  0.02264764
 -0.16338658 -0.37530382 -0.49015974 -0.45780595 -0.33000853 -0.2038288
 -0.1164736  -0.05985449 -0.02750071 -0.01617689 -0.01779458 -0.01132382
  0.00323538  0.02264764  0.03720684  0.04853067  0.05985449  0.07926676
  0.07603138  0.05661911  0.03073609  0.04044222  0.03882453  0.04044222
  0.04044222  0.04529529  0.05176604  0.04853067  0.04691298  0.03235378
  0.02426533  0.01779458]",11
3265,8.043439,9.314331,"[ 0.04970118  0.04643614  0.04897561  0.0431711   0.04208275  0.04389666
  0.0471617   0.05151509  0.05405456  0.05006396  0.04462223  0.04462223
  0.04462223  0.02720867  0.00834399 -0.01414851 -0.05296622 -0.12987608
 -0.25975216 -0.40413951 -0.46145912 -0.40377674 -0.29349092 -0.19989306
 -0.12951329 -0.07473316 -0.04063162 -0.01378573  0.01015791  0.04244553
  0.06747751  0.08452828  0.09613732  0.11391365  0.12370877  0.13023885
  0.13277833  0.13568059  0.13495502  0.12915051  0.11790426  0.10520688
  0.10157905  0.09069558  0.07364481  0.05441735  0.03918049  0.02757146
  0.01269738  0.00108835]",7
3266,8.0829,7.5746317,"[ 0.05120861  0.06517459  0.06724362  0.0713817   0.07448525  0.07293347
  0.0775888   0.08327864  0.08689945  0.09000301  0.0863822   0.09052027
  0.08327864  0.07396799  0.06879541  0.04862231 -0.00051726 -0.1013827
 -0.25345674 -0.40811708 -0.49605106 -0.4505323  -0.31811407 -0.18828215
 -0.10914158 -0.06776089 -0.03051826 -0.00206903  0.02431116  0.03413907
  0.04138069  0.04500151  0.05741571  0.06207104  0.0625883   0.06931266
  0.06879541  0.07086444  0.07293347  0.0775888   0.06620911  0.05689845
  0.05276038  0.05845023  0.04913957  0.04086343  0.03827714  0.03724262
  0.02844923  0.02534567]",8
3267,3.8325293,4.9888306,"[-0.06351904 -0.0494037  -0.02823068  0.00705767  0.00705767  0.01411534
  0.0494037   0.09880739  0.12703808  0.14821109  0.18349944  0.07763438
 -0.01411534  0.00705767  0.09174972  0.13409575  0.09880739  0.05646137
 -0.0494037  -0.31759519 -0.53638299 -0.4869793  -0.33171054 -0.20467245
 -0.08469205 -0.07057671 -0.03528836 -0.00705767 -0.01411534  0.00705767
  0.03528836  0.07057671  0.08469205  0.07057671  0.08469205  0.09174972
  0.08469205  0.0494037   0.0494037   0.07763438  0.08469205  0.02823068
  0.00705767  0.03528836  0.03528836  0.04234603  0.02823068  0.03528836
  0.0494037   0.01411534]",9
3268,-0.58643365,7.017604,"[ 0.00816482  0.01206973  0.00851981  0.00958479  0.0177496   0.01703962
  0.02165451  0.02307448  0.03336925  0.03514421  0.04827892  0.06638351
  0.08981298  0.12815212  0.15619649  0.19134069  0.23500472  0.21903008
  0.03407924 -0.27263388 -0.5388779  -0.49698883 -0.31736287 -0.1959556
 -0.13454198 -0.07809825 -0.03940412 -0.01703962  0.00390491  0.02271949
  0.0354992   0.03904912  0.04295404  0.05289381  0.04863391  0.04721394
  0.04366402  0.03904912  0.03869413  0.02733439  0.01703962  0.03017432
  0.02839936  0.02768938  0.02413946  0.01632963  0.00816482  0.00922979
  0.01206973  0.00638986]",3
3269,7.6454477,5.965792,"[ 0.03671705  0.04793616  0.05099591  0.0673146   0.06323492  0.0673146
  0.07241419  0.08057354  0.07649386  0.07037436  0.06221501  0.06425485
  0.0560955   0.05507558  0.03569714  0.01631869  0.         -0.05711542
 -0.19072469 -0.36411079 -0.43448515 -0.39572825 -0.33861284 -0.26619864
 -0.19786413 -0.14074871 -0.09995198 -0.06527476 -0.0224382  -0.00611951
  0.00713943  0.02141828  0.05303575  0.08567313  0.09791214  0.09587231
  0.10301174  0.11117108  0.12443002  0.12646985  0.13360928  0.12646985
  0.12646985  0.10301174  0.09179264  0.07751378  0.05915526  0.03467722
  0.03569714  0.02855771]",6
3270,6.689431,9.6001625,"[ 0.05927978  0.06515876  0.06662851  0.06466885  0.07005792  0.069568
  0.07299741  0.08034614  0.07740665  0.07103775  0.06172935  0.05585037
  0.05144113  0.04164282  0.03821341  0.02939493 -0.02498569 -0.12688812
 -0.28562073 -0.43406514 -0.49383482 -0.43651473 -0.29394931 -0.16510153
 -0.08965454 -0.04507223 -0.00734873  0.01861679  0.03184451  0.04850164
  0.06123944  0.06270919  0.06907808  0.07495707  0.0788764   0.08181589
  0.08622513  0.09210412  0.09896293  0.09259403  0.07838648  0.06907808
  0.06221927  0.05732012  0.04360248  0.03919324  0.03037476  0.02302603
  0.01763696  0.01518738]",7
3271,4.8895545,8.666366,"[ 0.04217339  0.04159169  0.0450819   0.05438913  0.0587519   0.0581702
  0.05729765  0.05526169  0.05031722  0.04915382  0.04711786  0.04275509
  0.03955573  0.04188254  0.03112106  0.00668957 -0.01628766 -0.07096764
 -0.22657291 -0.43365881 -0.51771474 -0.43743989 -0.30103078 -0.18963484
 -0.10179785 -0.03170276  0.00843468  0.03577467  0.05613424  0.0747487
  0.08463764  0.09365402  0.10296125  0.11255933  0.11081423  0.10935997
  0.11081423  0.1038338   0.08551019  0.07096764  0.06166041  0.05351658
  0.04479105  0.03635637  0.03402957  0.03199361  0.0290851   0.02530404
  0.01657851  0.00959808]",4
3272,4.3489995,5.5772724,"[ 0.03801161  0.0424463   0.0424463   0.04498041  0.04941509  0.05511683
  0.058918    0.05384978  0.05068215  0.05068215  0.04941509  0.05448331
  0.05004862  0.05131567  0.0519492   0.03991219  0.03230987  0.01013643
 -0.09059434 -0.3351357  -0.5289949  -0.51442382 -0.36111031 -0.21793323
 -0.13050653 -0.07348911 -0.02344049  0.00190058  0.02153991  0.03864514
  0.05131567  0.06778737  0.08109143  0.09249491  0.10136429  0.09883019
  0.08869376  0.09122787  0.08806023  0.08045791  0.07348911  0.070955
  0.05701742  0.04434688  0.0424463   0.03040929  0.02280697  0.01583817
  0.01203701  0.00316763]",4
3273,6.249447,8.913186,"[ 0.04287848  0.04777888  0.05197922  0.05110415  0.05110415  0.05232925
  0.05582954  0.05512948  0.05302931  0.05600455  0.05775469  0.05232925
  0.04357854  0.04462863  0.03360273  0.01592629  0.00262521 -0.05267928
 -0.24922025 -0.47218834 -0.52066726 -0.40253268 -0.27792257 -0.19006543
 -0.11585941 -0.05705463 -0.02485202 -0.0036753   0.01487621  0.02800227
  0.03412777  0.04865395  0.06633039  0.08418184  0.09503272  0.10115822
  0.10868383  0.11113403  0.10570859  0.09573277  0.08803215  0.08365679
  0.0726309   0.06072993  0.04830392  0.04165338  0.03342772  0.02695219
  0.02205179  0.01435117]",7
3274,3.0721939,6.2581296,"[ 0.02820509  0.03223439  0.03223439  0.02921242  0.03122706  0.03424904
  0.04230764  0.04734426  0.05338821  0.06043948  0.06849808  0.07655668
  0.0856226   0.10274712  0.10476176  0.09569584  0.09368119  0.04935891
 -0.11584234 -0.40292987 -0.56309452 -0.48653783 -0.31126333 -0.17728914
 -0.09468852 -0.02719777 -0.00302197  0.01007325  0.01611719  0.02619044
  0.02921242  0.05842483  0.08058597  0.0856226   0.0856226   0.08360795
  0.0815933   0.06849808  0.05842483  0.04935891  0.04230764  0.03122706
  0.02518312  0.02417579  0.02316847  0.02014649  0.01611719  0.01510987
  0.00906592  0.00705127]",4
3275,3.4693978,7.551486,"[ 0.0408907   0.04240517  0.04240517  0.03634729  0.02271705  0.03028941
  0.03028941  0.03180387  0.01968811  0.02120258  0.03331835  0.0408907
  0.0408907   0.02726046  0.02120258  0.01363023  0.01211576 -0.0151447
 -0.15447596 -0.39830567 -0.53157907 -0.46645681 -0.31349535 -0.18022195
 -0.08329586 -0.0151447   0.03028941  0.05300645  0.07269457  0.09086822
  0.09995503  0.10298397  0.1166142   0.13327338  0.13630232  0.12872997
  0.11812867  0.10601291  0.09844057  0.0863248   0.07420904  0.06360775
  0.04997752  0.03786176  0.03483281  0.02271705  0.00151447 -0.0151447
 -0.0151447  -0.00454341]",0
3276,8.300639,4.427175,"[ 0.04843574  0.04882323  0.05889786  0.06819752  0.07788467  0.07517227
  0.08447193  0.09067171  0.09532154  0.09067171  0.08834679  0.09687148
  0.09687148  0.07827216  0.08020959  0.0716849   0.03564871 -0.05114814
 -0.18986811 -0.35609958 -0.44909621 -0.43088435 -0.34912483 -0.27279009
 -0.20691748 -0.14220734 -0.09415908 -0.06742255 -0.04339843 -0.02673653
 -0.01278704 -0.00619978  0.00891218  0.02557407  0.03448625  0.03719865
  0.04572334  0.0523106   0.05657294  0.05386054  0.05928535  0.06432266
  0.07245987  0.07827216  0.08408444  0.08292199  0.07943461  0.07555975
  0.0743973   0.06393518]",11
3277,7.952409,8.297323,"[ 0.05248818  0.05284524  0.04963168  0.04784637  0.05820118  0.06498536
  0.06998424  0.07355486  0.07998199  0.07783961  0.0789108   0.07462605
  0.07176955  0.0646283   0.06355711  0.04570399  0.00357062 -0.11176054
 -0.31671439 -0.48917554 -0.49417439 -0.37991444 -0.2538714  -0.17138997
 -0.11961592 -0.07926786 -0.04356162 -0.01856725 -0.00249944  0.01035481
  0.01535369  0.02963618  0.03820568  0.04606105  0.05712999  0.0646283
  0.0760543   0.07819667  0.0817673   0.08033905  0.08212436  0.07498311
  0.07391193  0.07105543  0.0674848   0.05712999  0.04534693  0.04356162
  0.04034805  0.03463506]",8
3278,5.0503545,6.9990196,"[ 0.04353404  0.04115945  0.0395764   0.04986627  0.05065779  0.0538239
  0.05778154  0.05778154  0.05461543  0.05619849  0.06015613  0.04670015
  0.03482723  0.03720182  0.03799334  0.03324418  0.01899667 -0.0340357
 -0.17571921 -0.40605386 -0.53507292 -0.47887444 -0.32294342 -0.19629894
 -0.12347837 -0.06332224 -0.03007807  0.00079153  0.01345598  0.02374584
  0.02691195  0.0395764   0.06332224  0.08311044  0.08627655  0.08865114
  0.10369016  0.10369016  0.0934003   0.08548502  0.07677822  0.07044599
  0.05303237  0.03878487  0.04115945  0.04195098  0.02453737  0.0253289
  0.02216278  0.00949834]",4
3279,4.5763373,10.373555,"[ 0.10758871  0.10758871  0.02689718  0.04034577  0.06724294  0.04034577
  0.04034577  0.04034577  0.05379436  0.02689718  0.          0.02689718
  0.02689718  0.04034577  0.02689718  0.01344859  0.         -0.01344859
 -0.228626   -0.4707006  -0.51104635 -0.37656049 -0.228626   -0.14793447
 -0.09414012 -0.02689718 -0.02689718 -0.01344859  0.01344859  0.10758871
  0.08069153  0.          0.08069153  0.228626    0.21517742  0.14793447
  0.09414012  0.06724294  0.09414012  0.1210373   0.10758871  0.02689718
  0.01344859  0.01344859  0.01344859  0.         -0.02689718  0.01344859
  0.          0.        ]",5
3280,-0.081554145,6.9385715,"[ 0.01442547  0.02357332  0.0337767   0.02357332  0.01970308  0.00914786
  0.01864755  0.02286964  0.03342486  0.03342486  0.03835063  0.04362824
  0.05242425  0.07705309  0.11188531  0.16219852  0.18893841  0.10484851
 -0.10379298 -0.40813511 -0.54851953 -0.44965231 -0.28287987 -0.17099454
 -0.12244053 -0.09394144 -0.05347977 -0.01231442  0.02744357  0.06614603
  0.08936752  0.10660771  0.11364453  0.11082979  0.09570065  0.08092334
  0.06966444  0.05559082  0.04292456  0.04222087  0.0355359   0.02498068
  0.0207586   0.01970308  0.01161074  0.00738865  0.00246288  0.00105552
  0.         -0.00562945]",3
3281,6.801877,5.2971563,"[ 0.05181132  0.05146125  0.05146125  0.04796048  0.05391178  0.05041101
  0.05076109  0.05881285  0.06021316  0.0581127   0.06126339  0.06091331
  0.05776262  0.05461193  0.04305941  0.02660581  0.00840184 -0.02870627
 -0.15438374 -0.36057878 -0.49220756 -0.46035061 -0.34902626 -0.24820423
 -0.17573839 -0.10922387 -0.064064   -0.0402588  -0.01715375  0.00700153
  0.01680367  0.03045665  0.04726033  0.06826491  0.08471851  0.08401836
  0.09242019  0.10152218  0.1057231   0.10467287  0.10117211  0.10152218
  0.09522081  0.08121775  0.06231362  0.05426186  0.0521614   0.0462101
  0.04130903  0.02695589]",9
3282,5.336401,5.563251,"[ 0.05402489  0.06246628  0.04305108  0.030389    0.03798625  0.04980419
  0.060778    0.05486903  0.05486903  0.05740144  0.05571317  0.05402489
  0.04051867  0.03629797  0.04727178  0.04305108  0.02532417 -0.02110347
 -0.14181534 -0.35622661 -0.51914542 -0.49128882 -0.35453833 -0.212723
 -0.13759464 -0.08779044 -0.03545383 -0.00084414  0.01266208  0.02532417
  0.030389    0.05740144  0.07090767  0.0759725   0.09201114  0.10720564
  0.09623183  0.09707597  0.10551736  0.10382908  0.09454356  0.07259595
  0.05318075  0.0565573   0.04896006  0.03714211  0.01688278  0.02110347
  0.02785658  0.02616831]",9
3283,5.9647245,6.4955726,"[ 0.04650138  0.05698057  0.05436077  0.05501572  0.06614986  0.08317853
  0.08579833  0.08579833  0.07990379  0.07990379  0.08448843  0.07990379
  0.06483996  0.05829046  0.04519149  0.02161332  0.00654949 -0.0307826
 -0.14605364 -0.35039775 -0.48662718 -0.46501384 -0.34253836 -0.23447176
 -0.15784273 -0.09365772 -0.04322664 -0.00589454  0.02095837  0.038642
  0.05960037  0.07793894  0.09562257  0.1054468   0.11068639  0.11199629
  0.10610175  0.09496761  0.08579833  0.08383348  0.08121368  0.07597409
  0.06483996  0.06025531  0.05698057  0.04584643  0.0347123   0.0307826
  0.02947271  0.01702868]",10
3284,4.7628803,8.986222,"[ 0.0383723   0.04454715  0.05425049  0.05447103  0.05799951  0.05204519
  0.05447103  0.05755845  0.06086641  0.06307172  0.05844058  0.05755845
  0.05822004  0.0586611   0.05711739  0.05579421  0.02866896 -0.05028095
 -0.23023381 -0.44216359 -0.54338704 -0.46730405 -0.29551083 -0.15657663
 -0.08269892 -0.03594647  0.00330796  0.02911002  0.04719352  0.05667633
  0.06307172  0.06593861  0.06593861  0.06858498  0.06968763  0.0716724
  0.07101081  0.07145187  0.06858498  0.06792338  0.06241012  0.04873723
  0.04278291  0.03374116  0.03087426  0.02734578  0.0231557   0.01698085
  0.01367289  0.00970334]",5
3285,7.3850517,3.8883922,"[ 0.03584186  0.03935577  0.04427524  0.04392385  0.04532941  0.05516835
  0.07062955  0.07765737  0.07414346  0.08292823  0.09241579  0.09206439
  0.09592968  0.10225472  0.10436306  0.09663247  0.0994436   0.04919471
 -0.12052705 -0.3854757  -0.52884317 -0.47437756 -0.3327671  -0.21434838
 -0.12931182 -0.07062955 -0.03232795 -0.01300146  0.00632503  0.01440702
  0.0228404   0.02705709  0.03232795  0.0344363   0.03232795  0.0344363
  0.03970716  0.05411418  0.06325035  0.06781842  0.06781842  0.06852121
  0.06535869  0.06079061  0.05587114  0.05446558  0.04989749  0.0418155
  0.03021961  0.02389458]",11
3286,0.18293011,7.000609,"[ 0.01967646  0.03197425  0.03689337  0.03935292  0.04181248  0.03443381
  0.03935292  0.05902938  0.0639485   0.06886762  0.05165071  0.07378673
  0.07378673  0.11068009  0.15741169  0.18692638  0.14757346  0.00983823
 -0.22136018 -0.45993728 -0.51650711 -0.41320568 -0.24595576 -0.16724992
 -0.10822053 -0.06148894 -0.00737867  0.01229779  0.02705513  0.0467316
  0.08608452  0.11068009  0.10330142  0.09346319  0.08854408  0.0639485
  0.0639485   0.0467316   0.04427204  0.04919115  0.05165071  0.03443381
  0.00491912 -0.0172169  -0.01967646  0.00245956  0.00737867 -0.00245956
  0.00245956 -0.00737867]",3
3287,6.7729187,9.5311985,"[ 0.04598437  0.04952162  0.05305888  0.0601334   0.05659614  0.06720792
  0.04598437  0.04244711  0.02829807  0.04598437  0.05659614  0.0601334
  0.07428243  0.05659614  0.02829807 -0.00353726 -0.00707452 -0.08135696
 -0.26883167 -0.4633809  -0.50229073 -0.37848669 -0.29359247 -0.20162375
 -0.1202668  -0.05305888 -0.01414904  0.01061178  0.02122355  0.03183533
  0.07781969  0.08135696  0.06720792  0.07428243  0.10258051  0.12380406
  0.11672954  0.09550599  0.10258051  0.09904325  0.09550599  0.08489421
  0.07781969  0.06720792  0.06367066  0.01061178  0.00707452  0.00353726
  0.01414904  0.00353726]",7
3288,7.144882,5.448784,"[ 0.03626517  0.0595785   0.06993997  0.07512071  0.06993997  0.07512071
  0.08289182  0.0595785   0.08289182  0.08548219  0.05698813  0.05439776
  0.06216887  0.05698813  0.03626517  0.01813259 -0.00777111 -0.06475924
 -0.17614512 -0.33156728 -0.4636761  -0.455905   -0.37560356 -0.27716952
 -0.19427769 -0.11656662 -0.06216887 -0.01295185 -0.00777111  0.00518074
  0.02331332  0.03108443  0.03885554  0.06993997  0.06475924  0.08548219
  0.07771108  0.08807256  0.10361477  0.10620514  0.08548219  0.08030145
  0.0595785   0.08548219  0.07512071  0.06216887  0.02590369  0.02849406
  0.04144591  0.02331332]",9
3289,7.9991426,4.1278424,"[ 0.04750995  0.05096039  0.06051546  0.07484807  0.08519941  0.08360689
  0.08413773  0.08440315  0.08281064  0.08387231  0.08307605  0.08626108
  0.0992666   0.09740867  0.09316197  0.08573024  0.06874345  0.00716631
 -0.11758048 -0.32779209 -0.46846401 -0.46289021 -0.36309279 -0.25878324
 -0.18977438 -0.12872808 -0.08944611 -0.06263882 -0.03636236 -0.01645596
 -0.00318502  0.00690089  0.00955507  0.01778305  0.03185024  0.04167074
  0.04697911  0.04857162  0.05441083  0.06476217  0.07086679  0.08413773
  0.08944611  0.08811901  0.07723685  0.07219389  0.06502758  0.06025005
  0.05839211  0.06237339]",11
3290,8.456631,7.729443,"[ 0.05272391  0.06232865  0.06171558  0.06682449  0.06825498  0.06988983
  0.07602052  0.08153814  0.08235556  0.08051636  0.07663359  0.07561181
  0.07213775  0.0672332   0.06335043  0.05538054  0.01512236 -0.09584308
 -0.29284248 -0.4581667  -0.47819357 -0.38459843 -0.27301992 -0.18535111
 -0.13140106 -0.09257338 -0.06437221 -0.0410756  -0.0261576  -0.00449584
  0.01267009  0.02247919  0.02881423  0.04066689  0.05517619  0.07152468
  0.08317299  0.09216466  0.09788664  0.09972584  0.0966605   0.08909932
  0.08664704  0.08337734  0.07581616  0.06784627  0.06273737  0.05476747
  0.04557144  0.03371878]",8
