"Neuron_ID","Condition","Firing_Rate","Trial"
19,"stim",0.3,5
20,"stim",4.4,5
21,"stim",0.3,5
22,"stim",0.5,5
23,"stim",2.6,5
24,"stim",0.4,5
25,"stim",0.4,5
26,"stim",8.5,5
1,"post",0.8,5
2,"post",3.7,5
3,"post",4.8,5
4,"post",1.7,5
5,"post",1.8,5
6,"post",0.4,5
7,"post",12.1,5
8,"post",4.6,5
9,"post",0.5,5
10,"post",1.3,5
11,"post",12.6,5
12,"post",0.2,5
13,"post",6.6,5
14,"post",15.2,5
15,"post",0.2,5
16,"post",4.4,5
17,"post",4.4,5
18,"post",0.3,5
19,"post",2.2,5
20,"post",7.6,5
21,"post",2.2,5
22,"post",5.9,5
23,"post",6.2,5
24,"post",1.1,5
25,"post",8.1,5
26,"post",14.5,5
