"Neuron_ID","Condition","Firing_Rate","Trial"
12,"post",2.1,6
13,"post",0,6
14,"post",5.2,6
15,"post",0,6
16,"post",3.5,6
17,"post",0.1,6
18,"post",0,6
19,"post",1.9,6
20,"post",14.7,6
21,"post",1.4,6
22,"post",3.5,6
23,"post",1.2,6
1,"pre",0,7
2,"pre",0.1,7
3,"pre",0,7
4,"pre",0,7
5,"pre",0.1,7
6,"pre",0.2,7
7,"pre",0.2,7
8,"pre",9.8,7
9,"pre",3.1,7
10,"pre",0.9,7
11,"pre",0,7
12,"pre",2.3,7
13,"pre",0.1,7
14,"pre",5,7
15,"pre",0,7
16,"pre",4.2,7
17,"pre",9.1,7
18,"pre",0,7
19,"pre",1.7,7
20,"pre",13.6,7
21,"pre",0.7,7
22,"pre",3.7,7
23,"pre",0.7,7
1,"stim",0.1,7
2,"stim",0.2,7
3,"stim",0,7
4,"stim",0,7
5,"stim",0,7
6,"stim",0.1,7
7,"stim",0.6,7
8,"stim",8.7,7
9,"stim",3.1,7
10,"stim",0.2,7
11,"stim",0.1,7
12,"stim",0.9,7
13,"stim",0.2,7
14,"stim",5.8,7
15,"stim",0,7
16,"stim",4,7
17,"stim",9.1,7
18,"stim",0,7
19,"stim",0,7
20,"stim",2.1,7
21,"stim",0.9,7
22,"stim",2.3,7
23,"stim",0.1,7
1,"post",0,7
2,"post",1.3,7
3,"post",0,7
4,"post",0.1,7
5,"post",0,7
6,"post",0,7
7,"post",0.3,7
8,"post",8.2,7
9,"post",3.8,7
10,"post",0,7
11,"post",0,7
12,"post",3,7
13,"post",0,7
14,"post",5.7,7
15,"post",0.5,7
16,"post",1.7,7
17,"post",13.5,7
18,"post",0,7
19,"post",1.3,7
20,"post",15.7,7
21,"post",1.7,7
22,"post",4.3,7
23,"post",0.4,7
1,"pre",0,8
2,"pre",0.1,8
3,"pre",0.1,8
4,"pre",0,8
5,"pre",0,8
6,"pre",2.6,8
7,"pre",0.3,8
8,"pre",8.6,8
9,"pre",2.9,8
10,"pre",0,8
11,"pre",0,8
12,"pre",3.2,8
13,"pre",0,8
14,"pre",6.2,8
15,"pre",0.5,8
16,"pre",2.1,8
17,"pre",14.4,8
18,"pre",0,8
19,"pre",1,8
20,"pre",14,8
21,"pre",0.8,8
22,"pre",4.7,8
23,"pre",0.5,8
1,"stim",0,8
2,"stim",1.8,8
3,"stim",0.1,8
4,"stim",0,8
5,"stim",0,8
6,"stim",0.1,8
7,"stim",0.3,8
8,"stim",7,8
9,"stim",2.3,8
10,"stim",0.4,8
11,"stim",0.1,8
12,"stim",1.7,8
13,"stim",0,8
14,"stim",5.6,8
15,"stim",0,8
16,"stim",0.9,8
17,"stim",14,8
18,"stim",0.1,8
19,"stim",0,8
20,"stim",1.7,8
21,"stim",0.9,8
22,"stim",4.2,8
23,"stim",0.2,8
1,"post",0.1,8
2,"post",0.1,8
3,"post",0.1,8
4,"post",0,8
5,"post",0.2,8
6,"post",0,8
7,"post",0.2,8
8,"post",6.5,8
9,"post",2.8,8
10,"post",0.2,8
11,"post",0.1,8
12,"post",2.9,8
13,"post",0.3,8
14,"post",5,8
15,"post",0.1,8
16,"post",2.5,8
17,"post",15,8
18,"post",0,8
19,"post",0.6,8
20,"post",15.9,8
21,"post",1.4,8
22,"post",5.3,8
23,"post",1.3,8
1,"pre",0.2,9
2,"pre",1.4,9
3,"pre",0.1,9
4,"pre",0,9
5,"pre",0.3,9
6,"pre",1.9,9
7,"pre",0.2,9
8,"pre",8.4,9
9,"pre",3.2,9
10,"pre",0,9
11,"pre",0,9
12,"pre",3.3,9
13,"pre",0.1,9
14,"pre",5.6,9
15,"pre",0.2,9
16,"pre",2.6,9
17,"pre",14.1,9
18,"pre",0,9
19,"pre",1.5,9
20,"pre",15,9
21,"pre",1.4,9
22,"pre",5.2,9
23,"pre",2,9
1,"stim",0.2,9
2,"stim",1.1,9
3,"stim",0.1,9
4,"stim",0,9
5,"stim",0.3,9
6,"stim",0.2,9
7,"stim",0.4,9
8,"stim",7.2,9
9,"stim",3.4,9
10,"stim",0,9
11,"stim",0.1,9
12,"stim",2,9
13,"stim",1.8,9
14,"stim",5.4,9
15,"stim",0.2,9
16,"stim",1.9,9
17,"stim",12.4,9
18,"stim",0,9
19,"stim",0.1,9
20,"stim",1.5,9
21,"stim",1,9
22,"stim",5.3,9
23,"stim",0.3,9
1,"post",0.2,9
2,"post",0.4,9
3,"post",0.1,9
4,"post",0,9
5,"post",0.3,9
6,"post",0.4,9
7,"post",0.2,9
8,"post",8.2,9
9,"post",3,9
10,"post",0.3,9
11,"post",0,9
12,"post",3.1,9
13,"post",2.6,9
14,"post",6.9,9
15,"post",0,9
16,"post",0.9,9
17,"post",12.9,9
18,"post",0,9
19,"post",1.2,9
20,"post",14.9,9
21,"post",1.7,9
22,"post",7.6,9
23,"post",1.3,9
